Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg %,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI chg,OI Chg (Value),Volume,Volume Chg %
COCHINSHIP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,503.4",,5409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,,-0.29,,,,,,,-6.8,-16000,-2.41 Cr,43200,-88.62
AMBUJACEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,432.15,,83197200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,0.1,,,,,,,-0.7,86400,3.73 Cr,205200,-89.05
TVSMOTOR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"4,427.2",,8132600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68,,0.24,,,,,,,-30.4,19775,8.75 Cr,74550,-89.07
BEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,403.45,,101333175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,0.05,,,,,,,-0.65,47025,1.90 Cr,619875,-89.1
COFORGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,837.5",,13719425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,0.12,,,,,,,21.9,16150,2.97 Cr,209475,-89.1
ICICIPRULI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,493.3,,18233600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,,0.53,,,,,,,-3.7,95275,4.70 Cr,179450,-89.4
KPITTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,626.75,,12226400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.11,,,,,,,1.25,13950,87.43 L,110050,-89.53
VBL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,450,,54162000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,0.05,,,,,,,0.55,29325,1.32 Cr,312375,-89.6
HAVELLS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,283.7",,8403000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,-0.01,,,,,,,-2,-1000,-12.84 L,33000,-89.61
SOLARINDS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,18623,,756300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95,,0.23,,,,,,,-179,1700,3.17 Cr,6000,-89.66
ANGELONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,296.55,,29640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,0.17,,,,,,,1.75,50000,1.48 Cr,852500,-89.71
AXISBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,238.6",,79962500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.05,,0.07,,,,,,,-13.2,55625,6.89 Cr,278750,-89.82
MIDCPNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,14942,,1881600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,-0.19,,,,,,,-41.85,-3600,-5.38 Cr,15360,-90.24
GODREJCP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,024.6",,11782000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,,0.4,,,,,,,-4.4,47500,4.87 Cr,182000,-90.38
BHARATFORG,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,080.9",,8748000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.31,,0.06,,,,,,,-27.6,5500,1.14 Cr,1180000,-90.42
HDFCAMC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,534.6",,6665700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.06,,0.14,,,,,,,-27.2,9600,2.43 Cr,36600,-90.42
PIDILITIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,682.1",,6514000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.22,,,,,,,4,14000,2.35 Cr,63000,-90.58
ITC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,282.1,,157326900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46,,0.04,,,,,,,-1.3,62100,1.75 Cr,534750,-90.63
JSWENERGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,577.35,,24586325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65,,0.65,,,,,,,-3.75,158025,9.12 Cr,318200,-90.69
GLENMARK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,260.1",,11647875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,,-0.03,,,,,,,-7.9,-3375,-76.28 L,49500,-90.7
AUBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1060,,21871000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.28,,-0.02,,,,,,,-13.7,-5000,-53.00 L,97000,-90.86
BAJFINANCE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1093,,54728250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.09,,0.3,,,,,,,-12,161250,17.62 Cr,534000,-90.94
TECHM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1656,,17866200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,0.05,,,,,,,11.1,9600,1.59 Cr,130800,-91.27
ASTRAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,419.5",,6942800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.42,,0.21,,,,,,,-20.4,14875,2.11 Cr,27625,-91.3
PAGEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,38130,,214580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,,0.99,,,,,,,-205,2100,8.01 Cr,7260,-91.43
MFSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,489.1",,9107200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.77,,0.11,,,,,,,-11.5,9600,1.43 Cr,34000,-91.5
JIOFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,253.9,,184136600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65,,0.18,,,,,,,-1.65,321950,8.17 Cr,1113900,-91.72
MARICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,859,,17772000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.05,,,,,,,0.2,8400,72.16 L,80400,-91.84
GMRAIRPORT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,105.68,,128137725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79,,0.08,,,,,,,-0.84,104625,1.11 Cr,390600,-91.9
TATACONSUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,093.9",,15767950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.25,,0.15,,,,,,,-13.8,23100,2.53 Cr,95700,-91.9
HINDALCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1059.25,,48900600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,0.08,,,,,,,5.4,39200,4.15 Cr,683200,-92.02
YESBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,22.72,,1148647400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31,,0.07,,,,,,,-0.07,808600,1.84 Cr,2581300,-92.02
IDFCFIRSTB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,84.78,,351939875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46,,0.04,,,,,,,-0.39,157675,1.34 Cr,797650,-92.03
SWIGGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,274.45,,73876000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.62,,0.91,,,,,,,-1.7,664300,18.23 Cr,1060325,-92.26
UNITDSPR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1528,,7341600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,0.04,,,,,,,-4.6,3200,48.90 L,36400,-92.28
PIIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,2734,,2895200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,,0.11,,,,,,,-10.8,3325,90.91 L,25200,-92.37
KFINTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,927,,4343550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57,,0.09,,,,,,,-5.3,4025,37.31 L,35650,-92.4
POWERINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,35640,,570075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.87,,-1.04,,,,,,,-680,-6000,-21.38 Cr,27875,-92.41
PREMIERENE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,044.2",,7428850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,,0.02,,,,,,,-4.7,1300,13.57 L,47450,-92.43
DRREDDY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,165.4",,14158125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,-0.08,,,,,,,3.9,-11875,-1.38 Cr,79375,-92.45
BDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,307.4",,6794475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59,,0.24,,,,,,,-7.7,16150,2.11 Cr,56525,-92.46
IEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,126.67,,72684150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,0.09,,,,,,,-0.22,65250,82.65 L,239250,-92.51
SHRIRAMFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,125.9",,25967700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92,,0.35,,,,,,,-10.4,90750,10.22 Cr,220275,-92.51
GODREJPROP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,2103,,8199425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,,0.04,,,,,,,-15.6,2925,61.51 L,44850,-92.56
NHPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,76.2,,126357950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.87,,0.28,,,,,,,-0.67,347500,2.65 Cr,639400,-92.59
DALBHARAT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1830,,3588000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.76,,0.05,,,,,,,-14,1625,29.74 L,29900,-92.74
VMM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,108.84,,47263250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,,-0.01,,,,,,,-0.38,-4850,-5.28 L,116400,-92.88
HYUNDAI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,235.1",,3646225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.12,,,,,,,-0.1,4400,98.34 L,43725,-92.91
TATAPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,380.9,,61568450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,-0.06,,,,,,,-0.75,-37700,-1.44 Cr,172550,-92.99
FEDERALBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,354.2,,83720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,,0.03,,,,,,,-1.45,22500,79.69 L,220000,-93.0
AMBER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"7,112.5",,1411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,-0.1,,,,,,,63.5,-1400,-99.58 L,82400,-93.03
CROMPTON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,247.65,,67019800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46,,0.23,,,,,,,-1.15,152650,3.78 Cr,389150,-93.03
JINDALSTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,114.2",,14261250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,,0.25,,,,,,,-8.3,35625,3.97 Cr,91875,-93.07
HINDUNILVR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,2083,,14791500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,,0.08,,,,,,,-8.2,12300,2.56 Cr,45000,-93.14
TMPV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,347.65,,75171200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,0.03,,,,,,,0.45,20800,72.31 L,444800,-93.4
INFY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,194.3",,83980400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,0.01,,,,,,,5.7,6400,76.44 L,588000,-93.48
IREDA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,116.32,,83848250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08,,,,,,,0,67875,78.95 L,461550,-93.48
TCS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,2449,,31239675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,0.06,,,,,,,14.1,20250,4.96 Cr,128250,-93.74
MAZDOCK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,565.3",,5085225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65,,0.32,,,,,,,-16.8,16200,4.16 Cr,67500,-93.76
TIINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,796.5",,2260600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71,,0.13,,,,,,,-20,3000,83.89 L,9400,-93.8
VEDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,284.9,,60593500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,0.1,,,,,,,0.25,60950,1.74 Cr,616400,-93.89
INDHOTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,730.55,,20923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.09,,,,,,,0.8,19000,1.39 Cr,84000,-93.95
GRASIM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"3,369.6",,11726250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,,0.21,,,,,,,-21.5,24750,8.34 Cr,235500,-93.97
PAYTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1601,,17716100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,0.16,,,,,,,9,28275,4.53 Cr,970775,-93.97
SBIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,070.6",,82119750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,,0.28,,,,,,,-5.2,226500,24.25 Cr,1250250,-94.07
KALYANKJIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,600.45,,27747900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,-0.13,,,,,,,-0.7,-36450,-2.19 Cr,463050,-94.19
CUMMINSIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,5431,,4299400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57,,0.05,,,,,,,-31,2000,1.09 Cr,16800,-94.21
DLF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,654,,48374000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.08,,0.06,,,,,,,-7.15,27550,1.80 Cr,298300,-94.21
INDIANB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,882,,11759000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,0.59,,,,,,,-3.55,69000,6.09 Cr,163000,-94.21
BANKINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,140.39,,91104000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.85,,0.37,,,,,,,-1.21,338000,4.75 Cr,650000,-94.23
M&M,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"3,503.5",,11543000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,0.15,,,,,,,-9.9,17400,6.10 Cr,94800,-94.26
SBILIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"1,846.4",,5580750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,,0.07,,,,,,,-8.8,4125,76.16 L,25875,-94.3
BAJAJFINSV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,029.1",,7456500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,0.14,,,,,,,-3,10500,2.13 Cr,30900,-94.34
OBEROIRLTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1802,,5490100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,-0.05,,,,,,,-2.6,-2800,-50.46 L,26950,-94.35
PGEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,621.5,,12692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,,0.13,,,,,,,-1.8,17100,1.06 Cr,201400,-94.35
NYKAA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,326.2,,50250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,0.03,,,,,,,0.9,15625,50.97 L,331250,-94.4
MARUTI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,14090,,1946250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,0.02,,,,,,,-7,400,56.36 L,14800,-94.43
MOTHERSON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,169.43,,127778550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,0.17,,,,,,,0.88,215250,3.65 Cr,1463700,-94.43
MCX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,749.1",,9170550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82,,0.76,,,,,,,-22.6,69075,18.99 Cr,235350,-94.52
POWERGRID,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,268.85,,54343800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44,,0.07,,,,,,,-1.2,36100,97.05 L,163400,-94.65
ABCAPITAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,407.4,,39122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95,,0.37,,,,,,,-3.9,145700,5.94 Cr,288300,-94.7
HAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"4,922.1",,5709600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55,,0.08,,,,,,,-27,4350,2.14 Cr,25500,-94.75
SONACOMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,812.05,,13303500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,,-0.66,,,,,,,-2.4,-88200,-7.16 Cr,205800,-94.86
UNOMINDA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,1287,,4869150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,0.07,,,,,,,2.7,3300,42.47 L,23100,-94.88
APLAPOLLO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"2,012.9",,5568500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,0.14,,,,,,,-0.8,8050,1.62 Cr,40600,-94.91
DABUR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,412.15,,28310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36,,0.08,,,,,,,-1.5,22500,92.73 L,68750,-94.93
DIXON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,14040,,2564000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,0.09,,,,,,,-56,2200,3.09 Cr,9300,-95.05
JUBLFOOD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,485.1,,21021250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,,0.32,,,,,,,-2.6,67500,3.27 Cr,280000,-95.06
RADICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,,"4,559.4",,866100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,0.17,,,,,,,15.6,1500,68.39 L,5550,-95.1
